M_*,alpha,epsilon
-0.1775675724930146,-0.08184039665817704,-0.18964554435880815
-0.21455145011845436,0.10870096120998374,1.709555830978019
0.9460674614712687,-1.1872027206029092,-0.608884436502512
-1.6546318108173326,0.9672055829171062,-0.9716277244408122
-0.4131766872340275,-0.4500807424797724,0.09056452481715153
-0.6019608842789363,0.8387728317507973,1.1031551810299547
-0.7237748942270217,1.1890263145282725,0.2038154450922386
-1.0544366037268194,1.014665157562394,-0.9478154334044084
-0.00489105551654666,1.399844952743122,0.8088376178632577
0.1494990291342216,-0.07228839089939981,0.6285654666765546
-0.6698458166532234,2.1243662446234057,0.32626845556362555
0.2702739327571546,0.38933372349676776,-1.1455953428016628
-0.5414667284489469,0.0385306731849519,-0.6762052033324965
0.3415338437996263,-0.252556359595236,1.7016773503064113
0.014508180559767898,1.1990301062861692,1.4978514526732452
1.1944737127158314,-1.3880849971627152,1.6405051522105305
-0.7452444284510079,1.0921197463467531,-0.8679505581496993
1.9421109181731517,-0.16913607270606468,-0.9888365148422343
-0.43709961122170055,-0.00951927670978241,-1.6475050050648654
0.22073528927693245,0.9924835125695403,-0.13418381575018604
0.8475084662460954,-0.5697892909484749,0.0279837396181132
-1.163627046633031,-0.7528947542810797,0.03138079094203649
0.677470726700344,0.6974191588010535,-0.8168951474524078
-0.9113629125706053,0.34825398708073485,-0.4838813518415341
2.0315529762433524,-0.4715112384910725,1.7362068835092475
-0.9605955024802181,0.32849041354588987,0.8668717859319837
-0.9485956016317164,-0.642918258354305,0.4595594079749635
1.140802810125357,0.12415289998672309,0.5990956198393931
0.9115174947300075,-0.9611016096734502,-0.9178382536671716
2.0412321645819174,0.3405882698179355,2.1669881960868174
0.8139645887287804,0.5621671644680271,1.9380722955220602
0.8782014012479423,-2.0461363290800603,0.1883242627183042
1.0266234964172805,1.198713053140664,1.1691444002691964
-0.2403585433010299,0.6934145549238044,0.8046473625952931
0.8587396793644602,-1.0632126917888771,-0.06492929294910221
1.023423581065775,1.2187477380218434,1.0345845902029867
-0.24212745611459438,-0.7471016754904822,-1.0128479912170425
0.37967572218854617,-0.8425947553697601,0.7006847315815429
-0.7167504689473451,-0.343090622769784,0.5509107882494573
-0.44822411570020393,1.6316984973923614,-0.32027826611751625
1.3399727331909204,-2.214278981185738,2.178049990984503
0.5724640818970294,0.839002211181953,-1.430228475191066
2.603703222963381,1.7232640610541794,-0.6598098141539533
-0.47946991966834207,-0.3319861199552452,-0.07536980847773442
0.9834875660669375,-0.31282992332043086,0.4586796008503463
-1.0276961399223696,1.2398070445080414,0.721471960354668
-1.1359378438044514,1.0464240235009625,-0.7091262674502095
1.4789897312671696,-0.6358793156023512,-0.6903579968268261
-1.12339154807553,1.5810151968529813,-0.9553235871773123
-0.7132705394971665,0.07261893221870847,-0.1468334236889226
0.09939728895417657,-0.8721636026769612,-0.5142529148184866
0.3424783981628118,-0.6460022544363428,-2.2598752083828337
1.0135671027905555,0.5250027894494679,-0.8082641353275671
-0.8502690264995134,0.27970579732984224,0.01932314463719378
-1.395187929409139,-0.5339682097323009,0.43814297480945685
-0.8919477704505033,-0.2893709961038777,-0.3870510308378229
0.046929901001728856,0.859433821700816,0.42417605785432594
0.6197968109227624,-0.2881375194643248,-0.43969242335651704
-0.09138840531662597,-1.1715504644391386,-0.6940429476652421
-1.0789542381062562,-0.8869963629331161,-1.28857624308882
-0.3217667374750059,-1.5827420414866387,1.193683214080144
0.3703144794102714,-1.3292564978421584,-3.4018591875075455
-1.3075731493428484,1.4713890027469325,-1.516826781018175
-0.38629419207987403,0.09148254350242561,-0.48324128014342
-0.8900832736481423,0.5712730337080425,-0.7889165459756368
-1.0308314196240047,0.18642049789884482,0.8536695914668618
0.741676039741174,1.181033923894533,-1.8253811538657714
-0.22398472177374132,-0.436694243833348,-0.9136569337901604
1.0515193333293278,-1.7338523046316796,1.8456275492744805
-0.016374103510409764,-1.3012924508456296,0.25198899572760974
0.20800031277389677,0.33964722950165577,1.2125880897440746
-0.14933124997602595,-1.8120495152946003,-0.5638073131468512
-0.14589718631687906,0.3257204854197424,0.5476847851738713
-0.7936741360725645,0.7783857805200792,0.07656823465838777
-1.3360721546077063,-0.1382259565533458,-0.9345448122979083
0.21069533387201694,1.2533729893014744,0.8824638820716257
0.8462376487705862,0.6377934731502795,-0.87839908759072
0.831354014742469,0.2442347639779023,2.023322197595974
-1.903815014137846,0.28684686873396303,1.179618183563851
0.6786762655192291,-0.4320730880987865,0.15165791837796985
1.5318067426993422,-0.027251144661672534,-0.9625092234353866
1.0917950527882425,0.28063063403073435,1.9993342605793993
1.3428051504714538,0.5352928155587584,2.8564327306048067
0.2864247740045805,0.1699002288133877,-1.53766906111713
0.12349822332610358,-0.4001975994521765,-1.9263330717376879
0.01638221322361449,-1.3202876338613454,0.7748160754405741
0.5908655973561225,-1.2243709803739529,0.6634169590272974
-0.6080674095920932,-0.8059907052991928,1.4723806291026964
2.22417650415755,0.48405379595398773,-0.24840788720716794
0.5239778053939205,-0.3643525583110647,0.3262604984422798
0.322203483234905,-1.256316442200345,-0.6039242378327759
0.8330891116570367,0.06602708943589851,1.1521799451752401
0.008148204132362035,1.5509878026365764,-0.13985997909393452
-0.5901468182554016,-3.008714477811953,0.4212958678231099
-0.56870899148935,-0.3296466118811252,1.3878590707377982
2.177234905768051,-0.389435206707968,-0.5853382483210303
2.0399815190672177,0.9606125869105788,-0.23069227384945998
1.3770402321122834,1.147215367470815,1.1682236850078724
-1.41320048156378,0.32114214419728,0.5884073615825842
-1.5164825692039847,-0.6795179876492051,0.270862201453142
-2.802230326521556,0.4630941108850565,1.6078380497429263
-0.4705470513259962,0.22125932182659822,0.26271344607780656
0.24355981684119832,0.4013965840698204,1.0803411067973279
0.33179089351439706,-1.0663341453244732,-0.49998455130918895
-0.5853449062141168,0.29511620298205754,-0.1315261751468592
-1.179495438804466,-1.609012444635131,0.6986606924157666
0.9669670712405372,1.2816008077884549,-0.8186149704350173
-0.39444137472475993,-0.8550495737437671,0.5124492372534836
0.06980672424065548,-0.2761952384398683,-2.1227972542935767
0.011272977196929974,-0.2965132413964488,-1.0181018117658378
0.5868900179199413,0.4684419415981604,1.0331373224014946
2.1685552301449356,0.7460971022832098,0.21028289351057433
0.27761292350272604,-0.6317423165985125,-1.0618302452383568
-0.04172703880144332,0.017760334669546914,0.18246600253209772
-2.507453185717821,-0.9687847629329991,0.3451750731736188
-1.2624631751337754,-0.10870810164308096,0.5247269062671306
-0.08691277454538571,-0.24366947000087935,-0.7473375086579326
0.5992386952636105,0.015020940926543576,0.448030603491202
0.8206917478906542,-0.18718709503300462,-0.2515959503836483
-1.133935661728886,0.4536670913752602,-0.16439533797203298
1.2786239026715567,0.2577360301578255,1.2417202242013095
-0.35439114814446115,-1.0546983468557485,0.5682465255467027
-0.47818797535026586,-1.5612656422104498,0.8916146510023935
0.518498368126153,-0.848214758117888,-0.18598173334388432
0.8470028607913499,-2.0330589375883767,-0.6698659472018788
-0.34003917289201413,0.02834255198761084,0.29637947929937475
-0.4865632358398097,-0.013186912056544398,-2.5054976786606464
0.27887291684244403,-1.0413303608073414,0.5456587856948505
1.1515289350482834,-2.31746643487616,1.3140436459864704
-0.5023215312214065,-0.05958770849608809,0.46845988488614004
0.4549384614926059,-1.1021078606588248,1.147660369864692
0.12354165670144099,-1.1095083995460713,-1.9587830758693026
-0.8105027742968358,1.1207918528406093,1.168982628529835
0.2613954565342279,0.9506077768153577,0.802915513676175
1.358588554559655,1.0033748243826435,-0.47308165973677757
-0.010687227768743222,0.45537450120980144,-0.25274851583019076
-1.0966707218635312,-1.3031147063715383,0.7393120014133685
0.2721493259972182,0.3300226896713201,-1.6098011300693216
-2.971393113603058,-0.828442166424438,-0.14195955531930024
-0.6298075426476908,-0.08012033874432127,-0.15543237498253407
1.116489843294886,-1.7224599617012302,0.5575473995633169
-0.6288578123078169,-0.8028108400984973,-0.680525101985031
-1.0593639384270384,1.5493500995412652,0.4051518181489152
-0.11662676006111666,1.282660270158908,0.4745962148086764
0.5894036924577355,-1.0287783542641773,2.296901942558475
-0.8970120009819359,1.9063808506058784,-1.6187624789467283
-0.49866906739733663,-1.1828201635480127,-0.9589971722247692
-0.34529600475423705,0.05340267611299915,2.6236684473953926
-0.12318969773552148,-0.37482387953283963,1.5306826099767707
-0.9116245693148574,0.0787862197272076,0.5658786605278721
-0.11299499410396013,-2.4768193087802417,-0.48514056948570966
-0.6810238139607577,1.1356137202049696,0.26055081352160336
-0.3892140015173521,0.07232618870325089,-0.47923285484929584
0.42904513633103597,2.1990129260547944,-1.3261448082031344
-0.2890373680353346,-0.4390731284718687,0.29104853558590144
-1.467798636170528,1.9165495497244767,-1.6067047554691734
0.8284060669583106,0.19699893644153146,0.951310319716742
0.9403620071266086,0.10746698716846755,-0.14842794597684397
-0.3446422816457249,0.6207378233945163,-1.819752805588866
-1.1536606607136655,-2.0120377254981143,1.1968363720377198
-0.22700105770693163,-0.00821259205210175,-0.8075838540459959
-0.9318202651434566,-0.0661271016420854,0.6041078585660349
0.13057973511832208,-0.3997485508954407,0.3338708329813695
-0.6793803068881795,1.1212875545505536,0.7890628606375741
-0.9184005442988699,-0.3011580676437994,-0.4063896640170255
-1.2238206194536942,1.0844461861817525,-0.09404306975701279
1.1939453913302829,-0.6019772321340761,-0.04748423240595891
0.549431941215748,0.7471001386980213,1.5174042620754329
0.11523634116483306,1.3949546228954248,0.03255049145572195
-0.999962839964432,-0.41884515699393904,-1.7880336805945003
-1.3908734085823293,-1.2020065559929147,0.6933381537806168
0.7318598795214892,-1.0275762284283463,0.37819787703345753
1.786839796296872,-0.5725092127572561,0.41969499118544634
-1.3481577165928325,-0.8914275185598101,1.495517259414197
-0.44345328167026293,-1.189431204062546,2.5760567598349735
-0.33758003842971873,2.275130894515677,-1.314541213603618
-0.5193618733852051,0.202166483893458,-0.4648418837222236
0.652041158558048,-2.058582478863084,1.5273745481357908
-0.7800152863231873,-0.5500547475424054,0.2729364835251559
0.5742487613705893,1.0517887279214857,-0.3393130139984907
-0.6818456227550562,-0.3115136978329164,0.4411300561097199
0.10033244752164097,1.0131821339468765,0.6681846116905956
-0.00801337684076539,1.7805565858876597,0.15981487987342233
-0.2534426648141843,-0.5000543310973959,-0.013842147388226485
1.4972144212477625,0.6188291611374317,-0.665749005836796
1.5147254027431853,1.8406872602770714,-1.283532287364241
0.7520710110357024,0.3793453549755466,0.3926120458178319
1.2676732791050325,-0.36559110218378615,-0.2857407088141732
-0.6626158673744711,1.0590906663007955,-0.7250476133591076
-0.09199352873172162,-0.7341620000435385,0.9488817144135042
-0.7200320568425169,-0.36460358123820263,-1.0409176118900898
0.3613758361680495,-0.8548781038377132,-0.38060447913757356
0.44831840465382533,0.09767792288257544,0.5100159403342723
-0.06456358687284333,-1.0688887271691714,-0.8622589192897773
1.2115341450285941,-0.4999362136924374,-0.7920223485142055
0.24513065602625783,-1.488025513747861,0.8225771624583049
0.23870991928829582,0.11442080636922215,0.8881156688508907
1.2022446291001174,-0.5681941498493452,1.70272581303189
1.0180634629874366,0.224495087892881,0.02147561458260716
0.015288753343586496,0.13150899834396343,-1.1837614362418067
0.9807615340112738,1.1630033824221915,-1.6365927770625865
-0.2086981110250733,-0.14039463337336383,-0.5720644255415074
0.9806251003705614,-1.1042233872645575,-0.6751993585922956
0.5725079444318993,-0.5743744253494087,1.4125676885565737
-1.1489893359408585,-0.09846878226232814,-0.3340317158809572
-0.19552131041796206,0.08153421336177638,0.2186030900305921
-0.964134668088896,0.2703610211237518,-1.996879141499781
-2.4313414026201463,0.6008148115789789,0.9333959723005028
-1.0074017136372317,-0.062367576657773094,-0.07074138123135311
0.3119060224725442,0.6230254563911054,-0.6819756143271117
1.0185462141875228,1.158760213780205,-0.45206249104682017
-1.9730193212233105,-0.3930010382000739,-1.2052246933207134
2.858685027935938,0.7114965132827448,-0.5932791865841478
-0.275398308294748,-0.9068602080932784,-0.8737425290209445
-0.054190846126560104,-1.6606488186418988,0.5723589467695523
1.2052733583678907,-0.2216647413617571,0.10261154970575488
0.6722762462728484,-1.1394395182969748,-0.6258154998723134
-0.013032665986979013,-1.3863694216279348,-0.5970551652504008
-0.9324922859505698,0.5089569934419248,0.4132475990136438
1.7005706373195852,-0.5879861241708659,0.6857012597144547
0.953115236010188,-1.5377297799826668,0.12399854348006498
0.26619057054777706,0.6798194911969964,-0.859537464263291
-0.1740605610402367,-1.7653759307808585,0.7468285747602104
-0.2846690701296458,1.1960609574190364,1.5706209275648773
0.8462528795867754,-1.4218181367811282,0.5834713933130002
0.41941009059624873,1.1425312322273042,-1.4266631728907637
0.24399315088414075,0.3078298400067753,-0.7148515207870351
0.12781811673170204,-1.6001388984408553,-0.39336153726328715
1.300876295258305,-0.16587780507220676,-1.655332891106157
-1.2288309323869153,-0.04625029815328703,1.5392268464338281
0.6271235457885042,-0.7045031551065148,0.20930561358039013
1.4622904983144978,0.24117197002255342,-0.760039805485634
-0.2484946888066851,2.5889988722734243,0.23667685630293162
0.47405956622894396,-0.3470267833863839,-0.4301396148840447
-1.7774327224860624,1.2490066075271056,0.7067992719470035
0.5496631974835983,0.28914699058241944,-0.5887048029449828
2.2896736665867268,-1.0217031156632852,2.2132206136415036
1.2485287235335494,0.6263120557835965,-0.6535978801778639
-1.745834986937327,0.32479530126405276,-0.6170180379192136
0.41973602684241385,-0.5806802599931182,-0.31427246995159147
-1.2069637601363132,0.49511140703656853,0.9444036938520332
-0.7687592016240544,0.6023330644562098,0.6068208298814478
-1.232015840161064,-0.3781538190414852,-0.11097806416854805
0.5032575569561241,-0.9475054714321687,0.903623175278702
0.21410107692761873,1.326023240658288,0.5674357062435844
0.9822464707900944,0.009198152154450332,-0.45802087787146495
0.012277099679503295,0.41919022524779664,-0.7289858536488293
0.6158292936449968,-0.08709381881026869,-1.1523005234117818
2.023216282351381,0.65812350727489,1.4483808917201964
-1.163884011852627,-0.656636489665104,-0.13669169451097637
-1.1827691089514145,-0.4834468714152244,-1.9573709299311095
-1.7378895562013694,1.3505180484870825,-0.2782260846524063
-0.7938323474322095,-1.417157901949759,0.015434758563891132
-0.5747416659365306,0.5090064702507937,-1.0785115374572414
-0.1337781374885665,-0.19503768158487608,1.8691784796768165
-1.1518094763021798,-2.0665946453800457,0.8121981472999612
-0.33091706549403177,-0.7459265635507024,-1.0071836572533945
-0.594804775653479,-1.0912845134930431,-0.5270202489105205
0.5675515365359438,-0.07561600533826003,1.7894646602467874
-0.6103667571400793,-1.6447064461336267,-0.09389016671923185
-0.980368300269382,-0.057485702583871263,0.6951297748515937
0.9481276352908944,1.555311342364927,0.9776099405278513
0.5571924037393482,0.5245050731915835,-1.024175674071477
-0.4029830006902872,-0.12751187493776847,-0.24670498542945435
1.8896808231972577,-1.1023442066273073,-0.38579261269562654
-0.02436242940092532,-0.012026182890255614,0.018878829987291873
-2.690585310886692,-0.27747768896181657,-0.38316170636526303
1.4910072221441242,0.7056087722332907,0.6994513869745075
0.7049072807120884,0.47395806234114823,-0.5535874649345282
1.1157086804811016,-1.5471470132997722,0.3081083761464209
-0.6900594870861765,-0.8137696911122918,1.7279483343732944
-0.31091058148507156,-1.1369616859113134,0.744466845174473
-0.2514023466902185,0.685979953063866,1.4526286837864373
-0.3849281642231775,-1.4436469048541807,0.29698462317030394
-1.1341061312762286,-0.7851315330101597,0.8700870943180311
1.27530476712798,0.2429255424568348,1.148390266057587
1.164809919127042,0.16830812141077306,0.7753505485742811
-1.3179292913634417,-1.118598455878538,1.6383202078523456
-0.9702846437696461,0.26966875395419804,0.21657992368355597
-0.531722807783961,-0.5712754477860282,1.7769620818822045
-0.23144639996334626,0.7116109270241526,-1.4641564265743252
-0.2706522067901608,0.08537899585389873,0.6153591354815602
0.38877253661640127,-0.753628265892007,-1.4949709687031716
-0.9077318841619049,-0.5081596653532243,1.091940655646406
-0.37349476675466226,0.7099072987164815,1.1418977126099745
-1.8331849779715284,1.8306506922108714,-1.4217244126754975
-0.07157661857260668,-1.5836519049014508,-0.7419194368063775
-0.08976638537356836,-1.0051356736935044,-1.8552005425964553
1.0390935063805944,0.4031823836957327,-0.046270285650885555
-0.1817930261213806,0.9355668323860322,0.6411850114569968
-1.243424374759524,0.22144926437686663,0.029831448385482857
0.6407587783580695,0.2406130568025374,1.425673413544058
0.16199789512558446,-0.7393399677401159,0.6372512862321073
-0.7521847066843587,0.2258924496530889,-1.5846797247090423
-0.27371891140076676,1.1211933304860946,-0.48684568233808
-2.5599449692730367,2.347547829890072,1.523291643724328
-0.9254215673503979,0.01216675006356821,0.10109747430109127
1.096422968035504,-1.5722147106700004,-0.22887496511170224
-1.7690404925338443,0.969423083387547,-0.09922781421864764
0.4019049654956569,0.2511355013602769,-0.9901653856558217
0.8456544376166185,0.7460071834580307,-0.9855392598557612
0.6834376417096287,-1.042398756460788,-0.28812939657565567
-1.982173958911912,-0.9446374779046135,1.108043748244423
1.0461054274711679,-1.6774742949633896,1.2058957654416538
-1.188554571873379,0.3269145083264381,0.16269131803063502
-2.6671501388117975,-1.1799933488478587,-1.6813333971497584
0.30349790155006445,1.4085444222579258,-0.11129507769295008
-1.0323969485546094,-0.579822427196153,1.130848778729392
-0.3905915225252342,0.0508335682908194,-0.4455747761956584
0.3055340048474013,0.5286020580215937,-0.33744721467191635
0.6789067520394176,-1.624734113381012,-0.42832650129018013
0.7027930379811828,0.6439847368009728,0.32984544197669435
-0.47334051800506277,0.9679311957468791,-0.02248722056846633
1.308539448907783,0.763656142746044,-0.33225890342203257
-0.09342448612273953,-0.07571060367558512,-0.6114990466998281
-1.6169578253115287,0.362037963480387,0.4974085412115477
1.1187628437757906,-0.28377365492621215,-0.21931815571973506
-0.0530431971082473,-1.337513493966195,-0.3335373020865535
0.027771020194118534,-0.741617321287534,0.43569246281163004
-0.7530560662641802,0.35650002664025987,0.7645639761424151
-0.44212029329018615,0.08246889975991571,-0.3566113742839768
-0.07027396280282473,-0.5165781360444621,-0.11914324024256008
-2.091370618373434,-0.3319408098875741,-0.055194524311351495
-0.6151527445326465,0.2565023645438246,-0.615223228367493
2.222157577532928,-0.43677572038013546,-0.5971698537190415
0.7999194658600031,0.25232580600540844,-1.2429318520968693
0.5500238939714175,-0.1910892168827796,0.5800874558783898
-0.22172617841775397,-0.19422980048679162,1.1089280688180405
-0.26876401470003825,0.6511055094429249,-0.6522738143335591
1.1973016190845296,-0.24478275341342776,0.501714306100921
0.77321774292723,-0.33680792124763914,-1.0494455108004068
-0.7395374515645767,-0.7913507838132354,-1.1222402566127245
2.520184951442902,-0.5760094090942101,-2.0940890865553095
-1.841061358097874,0.43145063983016557,0.9372493564678556
-0.23835340646878628,-0.4884963309614571,0.12892885467131385
-0.9620688332953014,0.3124077703322956,1.2026009289090225
-0.2759101246208023,0.37423830979591693,-1.089426309699804
-0.7358046364063869,-0.09722477315626761,-0.9931459312066685
0.9599196462883124,0.09088774904961167,0.3967512817664233
-0.7447491343148533,-0.48533901166205096,2.139131694679162
1.2713821958581615,-2.733132083737072,0.33298016388785256
0.5029294556649141,0.812068094114937,-0.5459343043442553
0.5464999643027366,-0.4848223144250537,0.5988887137089847
-0.887643452373238,-0.9981368931549682,-0.4620052346017165
-2.138730047016793,1.7626337939887198,1.32486049486637
-0.8548879100410546,-0.03690516452560561,0.6320693608698612
-0.2660777318861783,1.8415219407307746,-1.4777551269792106
-0.9715106700227916,1.341950430260313,-0.6550332205182738
-0.1534527101448485,0.23096169230946226,-0.6302446375161334
-0.2804480257679589,2.45376921783777,-0.8971789223609119
-1.0688180099559645,1.0305290553677797,-0.08351838134092605
0.3907441931537946,0.30954606077994407,-0.9908904780273853
0.5628011620271527,0.5208963664132894,0.602646311193511
-0.7577253535693513,-1.0981081529694836,0.098463904977725
-0.11131252331933086,-0.14192511320545606,0.5235834744837927
1.3141922100426047,-0.2505030624816394,1.0004009528283377
0.1919082268118485,0.3380202243985106,0.3228592141612001
-0.11650669547698146,-0.8272607333072388,-1.1368074477396775
